 '서울특별시 종로구 행촌동' '서울특별시 종로구 구기동' '서울특별시 종로구 평창동' '서울특별시 종로구 부암동'
 '서울특별시 종로구 홍지동' '서울특별시 종로구 신영동' '서울특별시 종로구 무악동']",
2871037028,POINT (126.3895821257 37.77259765336941),126.3895821,37.77259765,인천광역시 강화군 하점면 이강리,3,28,인천광역시,28710,강화군,28710370,하점면,이강리,0,0,0,,,
2871038000,POINT (126.4031232074081 37.80147286300103),126.4031232,37.80147286,인천광역시 강화군 양사면,2,28,인천광역시,28710,강화군,28710380,양사면,,0,0,5,,,"['인천광역시 강화군 양사면 철산리' '인천광역시 강화군 양사면 덕하리' '인천광역시 강화군 양사면 북성리'
 '인천광역시 강화군 양사면 교산리' '인천광역시 강화군 양사면 인화리']"
2871038021,POINT (126.43856588764993 37.81907323826796),126.4385659,37.81907324,인천광역시 강화군 양사면 철산리,3,28,인천광역시,28710,강화군,28710380,양사면,철산리,0,0,0,,,
2871038022,POINT (126.42563390638605 37.80102338979064),126.4256339,37.80102339,인천광역시 강화군 양사면 덕하리,3,28,인천광역시,28710,강화군,28710380,양사면,덕하리,0,0,0,,,
2871038023,POINT (126.41333338055611 37.81705423561798),126.4133334,37.81705424,인천광역시 강화군 양사면 북성리,3,28,인천광역시,28710,강화군,28710380,양사면,북성리,0,0,0,,,
2871038024,POINT (126.39644137400134 37.79758143323611),126.3964414,37.79758143,인천광역시 강화군 양사면 교산리,3,28,인천광역시,28710,강화군,28710380,양사면,교산리,0,0,0,,,
2871038025,POINT (126.37072456819614 37.788312302006894),126.3707246,37.7883123,인천광역시 강화군 양사면 인화리,3,28,인천광역시,28710,강화군,28710380,양사면,인화리,0,0,0,,,
2871039000,POINT (126.45958781506722 37.77889380920369),126.4595878,37.77889381,인천광역시 강화군 송해면,2,28,인천광역시,28710,강화군,28710390,송해면,,0,0,7,,,"['인천광역시 강화군 송해면 솔정리' '인천광역시 강화군 송해면 신당리' '인천광역시 강화군 송해면 숭뢰리'
 '인천광역시 강화군 송해면 당산리' '인천광역시 강화군 송해면 상도리' '인천광역시 강화군 송해면 하도리'
 '인천광역시 강화군 송해면 양오리']"
2871039021,POINT (126.4641017337117 37.76752159027875),126.4641017,37.76752159,인천광역시 강화군 송해면 솔정리,3,28,인천광역시,28710,강화군,28710390,송해면,솔정리,0,0,0,,,
2871039022,POINT (126.47836130912697 37.76866340561254),126.4783613,37.76866341,인천광역시 강화군 송해면 신당리,3,28,인천광역시,28710,강화군,28710390,송해면,신당리,0,0,0,,,
2871039023,POINT (126.47305765423462 37.789414766546116),126.4730577,37.78941477,인천광역시 강화군 송해면 숭뢰리,3,28,인천광역시,28710,강화군,28710390,송해면,숭뢰리,0,0,0,,,
2871039024,POINT (126.45694967562255 37.800946304702805),126.4569497,37.8009463,인천광역시 강화군 송해면 당산리,3,28,인천광역시,28710,강화군,28710390,송해면,당산리,0,0,0,,,
2871039025,POINT (126.4598455055242 37.77919002547096),126.4598455,37.77919003,인천광역시 강화군 송해면 상도리,3,28,인천광역시,28710,강화군,28710390,송해면,상도리,0,0,0,,,
2871039026,POINT (126.45312668152536 37.75831777050311),126.4531267,37.75831777,인천광역시 강화군 송해면 하도리,3,28,인천광역시,28710,강화군,28710390,송해면,하도리,0,0,0,,,
2871039027,POINT (126.44420196412504 37.792756456040316),126.444202,37.79275646,인천광역시 강화군 송해면 양오리,3,28,인천광역시,28710,강화군,28710390,송해면,양오리,0,0,0,,,
2871040000,POINT (126.26543536789374 37.78677020994294),126.2654354,37.78677021,인천광역시 강화군 교동면,2,28,인천광역시,28710,강화군,28710400,교동면,,0,0,13,,,"['인천광역시 강화군 교동면 대룡리' '인천광역시 강화군 교동면 읍내리' '인천광역시 강화군 교동면 상용리'
 '인천광역시 강화군 교동면 봉소리' '인천광역시 강화군 교동면 고구리' '인천광역시 강화군 교동면 삼선리'
 '인천광역시 강화군 교동면 인사리' '인천광역시 강화군 교동면 난정리' '인천광역시 강화군 교동면 양갑리'
 '인천광역시 강화군 교동면 동산리' '인천광역시 강화군 교동면 서한리' '인천광역시 강화군 교동면 무학리'
 '인천광역시 강화군 교동면 지석리']"
2871040021,POINT (126.27748969542363 37.78026136311954),126.2774897,37.78026136,인천광역시 강화군 교동면 대룡리,3,28,인천광역시,28710,강화군,28710400,교동면,대룡리,0,0,0,,,
2871040022,POINT (126.29439364214694 37.771305584320984),126.2943936,37.77130558,인천광역시 강화군 교동면 읍내리,3,28,인천광역시,28710,강화군,28710400,교동면,읍내리,0,0,0,,,
2871040023,POINT (126.3104064039942 37.78328948847427),126.3104064,37.78328949,인천광역시 강화군 교동면 상용리,3,28,인천광역시,28710,강화군,28710400,교동면,상용리,0,0,0,,,
2871040024,POINT (126.32025516066764 37.79718982499004),126.3202552,37.79718982,인천광역시 강화군 교동면 봉소리,3,28,인천광역시,28710,강화군,28710400,교동면,봉소리,0,0,0,,,
2871040025,POINT (126.29067670323268 37.793237767149854),126.2906767,37.79323777,인천광역시 강화군 교동면 고구리,3,28,인천광역시,28710,강화군,28710400,교동면,고구리,0,0,0,,,
2871040026,POINT (126.26043583425893 37.79345415897018),126.2604358,37.79345416,인천광역시 강화군 교동면 삼선리,3,28,인천광역시,28710,강화군,28710400,교동면,삼선리,0,0,0,,,
2871040027,POINT (126.26664724727532 37.80806398435452),126.2666472,37.80806398,인천광역시 강화군 교동면 인사리,3,28,인천광역시,28710,강화군,28710400,교동면,인사리,0,0,0,,,
2871040028,POINT (126.2341097340551 37.779920638528765),126.2341097,37.77992064,인천광역시 강화군 교동면 난정리,3,28,인천광역시,28710,강화군,28710400,교동면,난정리,0,0,0,,,
2871040029,POINT (126.258415902205 37.77505921136146),126.2584159,37.77505921,인천광역시 강화군 교동면 양갑리,3,28,인천광역시,28710,강화군,28710400,교동면,양갑리,0,0,0,,,
2871040030,POINT (126.23623866651279 37.762226533004394),126.2362387,37.76222653,인천광역시 강화군 교동면 동산리,3,28,인천광역시,28710,강화군,28710400,교동면,동산리,0,0,0,,,
2871040031,POINT (126.21786399798165 37.76984644825731),126.217864,37.76984645,인천광역시 강화군 교동면 서한리,3,28,인천광역시,28710,강화군,28710400,교동면,서한리,0,0,0,,,
2871040032,POINT (126.23410633044759 37.79569133619921),126.2341063,37.79569134,인천광역시 강화군 교동면 무학리,3,28,인천광역시,28710,강화군,28710400,교동면,무학리,0,0,0,,,
2871040033,POINT (126.24302209625648 37.806777017266924),126.2430221,37.80677702,인천광역시 강화군 교동면 지석리,3,28,인천광역시,28710,강화군,28710400,교동면,지석리,0,0,0,,,
2871041000,POINT (126.32023886166672 37.698771535553234),126.3202389,37.69877154,인천광역시 강화군 삼산면,2,28,인천광역시,28710,강화군,28710410,삼산면,,0,0,7,,,"['인천광역시 강화군 삼산면 석모리' '인천광역시 강화군 삼산면 상리' '인천광역시 강화군 삼산면 하리'
 '인천광역시 강화군 삼산면 석포리' '인천광역시 강화군 삼산면 매음리' '인천광역시 강화군 삼산면 서검리'
 '인천광역시 강화군 삼산면 미법리']"
2871041021,POINT (126.3160642787171 37.69865137997266),126.3160643,37.69865138,인천광역시 강화군 삼산면 석모리,3,28,인천광역시,28710,강화군,28710410,삼산면,석모리,0,0,0,,,
2871041022,POINT (126.31241520665823 37.731083124151),126.3124152,37.73108312,인천광역시 강화군 삼산면 상리,3,28,인천광역시,28710,강화군,28710410,삼산면,상리,0,0,0,,,
2871041023,POINT (126.29590932514448 37.724656451963774),126.2959093,37.72465645,인천광역시 강화군 삼산면 하리,3,28,인천광역시,28710,강화군,28710410,삼산면,하리,0,0,0,,,
2871041024,POINT (126.36194491559043 37.684327902028514),126.3619449,37.6843279,인천광역시 강화군 삼산면 석포리,3,28,인천광역시,28710,강화군,28710410,삼산면,석포리,0,0,0,,,
2871041025,POINT (126.3396790090951 37.670491079849384),126.339679,37.67049108,인천광역시 강화군 삼산면 매음리,3,28,인천광역시,28710,강화군,28710410,삼산면,매음리,0,0,0,,,
2871041026,POINT (126.23183844696445 37.722664078417864),126.2318384,37.72266408,인천광역시 강화군 삼산면 서검리,3,28,인천광역시,28710,강화군,28710410,삼산면,서검리,0,0,0,,,
2871041027,POINT (126.26339440673115 37.730371612548275),126.2633944,37.73037161,인천광역시 강화군 삼산면 미법리,3,28,인천광역시,28710,강화군,28710410,삼산면,미법리,0,0,0,,,
2871042000,POINT (126.1996326972381 37.66208174695132),126.1996327,37.66208175,인천광역시 강화군 서도면,2,28,인천광역시,28710,강화군,28710420,서도면,,0,0,4,,,"['인천광역시 강화군 서도면 주문도리' '인천광역시 강화군 서도면 아차도리' '인천광역시 강화군 서도면 말도리'
 '인천광역시 강화군 서도면 볼음도리']"
2871042021,POINT (126.24261566660181 37.64382077599469),126.2426157,37.64382078,인천광역시 강화군 서도면 주문도리,3,28,인천광역시,28710,강화군,28710420,서도면,주문도리,0,0,0,,,
2871042022,POINT (126.22866130209971 37.66197575226384),126.2286613,37.66197575,인천광역시 강화군 서도면 아차도리,3,28,인천광역시,28710,강화군,28710420,서도면,아차도리,0,0,0,,,
2871042023,POINT (126.10629035793116 37.67610992992614),126.1062904,37.67610993,인천광역시 강화군 서도면 말도리,3,28,인천광역시,28710,강화군,28710420,서도면,말도리,0,0,0,,,
2871042024,POINT (126.18744957236181 37.671838435724304),126.1874496,37.67183844,인천광역시 강화군 서도면 볼음도리,3,28,인천광역시,28710,강화군,28710420,서도면,볼음도리,0,0,0,,,
2872000000,POINT (125.63606673798132 37.5439918480574),124.674205,37.954986,인천광역시 옹진군,1,28,인천광역시,28720,옹진군,28720000,,,0,7,26,,"['인천광역시 옹진군 북도면' '인천광역시 옹진군 백령면' '인천광역시 옹진군 대청면' '인천광역시 옹진군 덕적면'
 '인천광역시 옹진군 영흥면' '인천광역시 옹진군 자월면' '인천광역시 옹진군 연평면']",
2872031000,POINT (126.40161124109405 37.53298122779845),126.4016112,37.53298123,인천광역시 옹진군 북도면,2,28,인천광역시,28720,옹진군,28720310,북도면,,0,0,4,,,"['인천광역시 옹진군 북도면 시도리' '인천광역시 옹진군 북도면 신도리' '인천광역시 옹진군 북도면 모도리'
 '인천광역시 옹진군 북도면 장봉리']"
2872031021,POINT (126.42677517161596 37.535602355556286),126.4267752,37.53560236,인천광역시 옹진군 북도면 시도리,3,28,인천광역시,28720,옹진군,28720310,북도면,시도리,0,0,0,,,
2872031022,POINT (126.45431303192144 37.52701877170181),126.454313,37.52701877,인천광역시 옹진군 북도면 신도리,3,28,인천광역시,28720,옹진군,28720310,북도면,신도리,0,0,0,,,
2872031023,POINT (126.40845365375361 37.533224975951235),126.4084537,37.53322498,인천광역시 옹진군 북도면 모도리,3,28,인천광역시,28720,옹진군,28720310,북도면,모도리,0,0,0,,,
2872031024,POINT (126.34001665137406 37.53789554343577),126.3400167,37.53789554,인천광역시 옹진군 북도면 장봉리,3,28,인천광역시,28720,옹진군,28720310,북도면,장봉리,0,0,0,,,
2872033000,POINT (124.67487279219316 37.95366858467937),124.6748728,37.95366858,인천광역시 옹진군 백령면,2,28,인천광역시,28720,옹진군,28720330,백령면,,0,0,5,,,"['인천광역시 옹진군 백령면 진촌리' '인천광역시 옹진군 백령면 북포리' '인천광역시 옹진군 백령면 가을리'
 '인천광역시 옹진군 백령면 연화리' '인천광역시 옹진군 백령면 남포리']"
2872033021,POINT (124.7035738212937 37.96468282625175),124.7035738,37.96468283,인천광역시 옹진군 백령면 진촌리,3,28,인천광역시,28720,옹진군,28720330,백령면,진촌리,0,0,0,,,
2872033022,POINT (124.67604470177419 37.95891297360289),124.6760447,37.95891297,인천광역시 옹진군 백령면 북포리,3,28,인천광역시,28720,옹진군,28720330,백령면,북포리,0,0,0,,,
2872033023,POINT (124.6491923760722 37.95957945144329),124.6491924,37.95957945,인천광역시 옹진군 백령면 가을리,3,28,인천광역시,28720,옹진군,28720330,백령면,가을리,0,0,0,,,
2872033024,POINT (124.63467243399914 37.94857682142636),124.6346724,37.94857682,인천광역시 옹진군 백령면 연화리,3,28,인천광역시,28720,옹진군,28720330,백령면,연화리,0,0,0,,,
2872033025,POINT (124.67796640903799 37.9335926219138),124.6779664,37.93359262,인천광역시 옹진군 백령면 남포리,3,28,인천광역시,28720,옹진군,28720330,백령면,남포리,0,0,0,,,
2872034000,POINT (124.70929768551457 37.81457864051524),124.7092977,37.81457864,인천광역시 옹진군 대청면,2,28,인천광역시,28720,옹진군,28720340,대청면,,0,0,2,,,['인천광역시 옹진군 대청면 대청리' '인천광역시 옹진군 대청면 소청리']
2872034021,POINT (124.699608112148 37.82457758796517),124.6996081,37.82457759,인천광역시 옹진군 대청면 대청리,3,28,인천광역시,28720,옹진군,28720340,대청면,대청리,0,0,0,,,
2872034022,POINT (124.75106002608405 37.77144105977409),124.75106,37.77144106,인천광역시 옹진군 대청면 소청리,3,28,인천광역시,28720,옹진군,28720340,대청면,소청리,0,0,0,,,
2872035000,POINT (126.09143005425092 37.19913109067012),126.0914301,37.19913109,인천광역시 옹진군 덕적면,2,28,인천광역시,28720,옹진군,28720350,덕적면,,0,0,8,,,"['인천광역시 옹진군 덕적면 북리' '인천광역시 옹진군 덕적면 진리' '인천광역시 옹진군 덕적면 서포리'
 '인천광역시 옹진군 덕적면 소야리' '인천광역시 옹진군 덕적면 울도리' '인천광역시 옹진군 덕적면 백아리'
 '인천광역시 옹진군 덕적면 문갑리' '인천광역시 옹진군 덕적면 굴업리']"
2872035021,POINT (126.10803904528852 37.25784682579148),126.108039,37.25784683,인천광역시 옹진군 덕적면 북리,3,28,인천광역시,28720,옹진군,28720350,덕적면,북리,0,0,0,,,
2872035022,POINT (126.13967382690389 37.22807916466954),126.1396738,37.22807916,인천광역시 옹진군 덕적면 진리,3,28,인천광역시,28720,옹진군,28720350,덕적면,진리,0,0,0,,,
2872035023,POINT (126.10189235406138 37.22489831167316),126.1018924,37.22489831,인천광역시 옹진군 덕적면 서포리,3,28,인천광역시,28720,옹진군,28720350,덕적면,서포리,0,0,0,,,
2872035024,POINT (126.17427226126041 37.21361947516797),126.1742723,37.21361948,인천광역시 옹진군 덕적면 소야리,3,28,인천광역시,28720,옹진군,28720350,덕적면,소야리,0,0,0,,,
2872035025,POINT (125.97869250130543 37.023613334435744),125.9786925,37.02361333,인천광역시 옹진군 덕적면 울도리,3,28,인천광역시,28720,옹진군,28720350,덕적면,울도리,0,0,0,,,
2872035026,POINT (125.97187416045855 37.07681503271006),125.9718742,37.07681503,인천광역시 옹진군 덕적면 백아리,3,28,인천광역시,28720,옹진군,28720350,덕적면,백아리,0,0,0,,,
2872035027,POINT (126.09870110959913 37.17642318943172),126.0987011,37.17642319,인천광역시 옹진군 덕적면 문갑리,3,28,인천광역시,28720,옹진군,28720350,덕적면,문갑리,0,0,0,,,
2872035028,POINT (125.97855737667781 37.191302941884615),125.9785574,37.19130294,인천광역시 옹진군 덕적면 굴업리,3,28,인천광역시,28720,옹진군,28720350,덕적면,굴업리,0,0,0,,,
2872036000,POINT (126.46809337122326 37.25733490335769),126.4680934,37.2573349,인천광역시 옹진군 영흥면,2,28,인천광역시,28720,옹진군,28720360,영흥면,,0,0,3,,,['인천광역시 옹진군 영흥면 외리' '인천광역시 옹진군 영흥면 내리' '인천광역시 옹진군 영흥면 선재리']
2872036021,POINT (126.45136010919754 37.24584348687988),126.4513601,37.24584349,인천광역시 옹진군 영흥면 외리,3,28,인천광역시,28720,옹진군,28720360,영흥면,외리,0,0,0,,,
2872036022,POINT (126.47033116636577 37.26840407862562),126.4703312,37.26840408,인천광역시 옹진군 영흥면 내리,3,28,인천광역시,28720,옹진군,28720360,영흥면,내리,0,0,0,,,
2872036023,POINT (126.52445083895506 37.24438891078899),126.5244508,37.24438891,인천광역시 옹진군 영흥면 선재리,3,28,인천광역시,28720,옹진군,28720360,영흥면,선재리,0,0,0,,,
2872037000,POINT (126.24926074809527 37.190907597560866),126.2492607,37.1909076,인천광역시 옹진군 자월면,2,28,인천광역시,28720,옹진군,28720370,자월면,,0,0,3,,,['인천광역시 옹진군 자월면 자월리' '인천광역시 옹진군 자월면 이작리' '인천광역시 옹진군 자월면 승봉리']
2872037021,POINT (126.31318075313243 37.258397222081456),126.3131808,37.25839722,인천광역시 옹진군 자월면 자월리,3,28,인천광역시,28720,옹진군,28720370,자월면,자월리,0,0,0,,,
2872037022,POINT (126.25117672062868 37.17588057955477),126.2511767,37.17588058,인천광역시 옹진군 자월면 이작리,3,28,인천광역시,28720,옹진군,28720370,자월면,이작리,0,0,0,,,
2872037023,POINT (126.17725313808367 37.12505231243217),126.1772531,37.12505231,인천광역시 옹진군 자월면 승봉리,3,28,인천광역시,28720,옹진군,28720370,자월면,승봉리,0,0,0,,,
2872038000,POINT (125.69881770972981 37.660144392236106),125.6988177,37.66014439,인천광역시 옹진군 연평면,2,28,인천광역시,28720,옹진군,28720380,연평면,,0,0,1,,,['인천광역시 옹진군 연평면 연평리']
2872038021,POINT (125.69881770972981 37.660144392236106),125.6988177,37.66014439,인천광역시 옹진군 연평면 연평리,3,28,인천광역시,28720,옹진군,28720380,연평면,연평리,0,0,0,,,
2900000000,POINT (126.83543483014738 35.155737233249994),126.8354348,35.15573723,광주광역시,0,29,광주광역시,29000,,29000000,,,5,202,0,['광주광역시 동구' '광주광역시 서구' '광주광역시 남구' '광주광역시 북구' '광주광역시 광산구'],,
2911000000,POINT (126.94946427829282 35.11738023147197),126.9494643,35.11738023,광주광역시 동구,1,29,광주광역시,29110,동구,29110000,,,0,34,0,,"['광주광역시 동구 대인동' '광주광역시 동구 금남로5가' '광주광역시 동구 충장로5가' '광주광역시 동구 수기동'
 '광주광역시 동구 대의동' '광주광역시 동구 궁동' '광주광역시 동구 장동' '광주광역시 동구 동명동' '광주광역시 동구 계림동'
 '광주광역시 동구 산수동' '광주광역시 동구 지산동' '광주광역시 동구 남동' '광주광역시 동구 광산동' '광주광역시 동구 금동'
 '광주광역시 동구 호남동' '광주광역시 동구 불로동' '광주광역시 동구 황금동' '광주광역시 동구 서석동'
 '광주광역시 동구 소태동' '광주광역시 동구 용연동' '광주광역시 동구 운림동' '광주광역시 동구 학동' '광주광역시 동구 월남동'
 '광주광역시 동구 선교동' '광주광역시 동구 내남동' '광주광역시 동구 용산동' '광주광역시 동구 충장로1가'
 '광주광역시 동구 충장로2가' '광주광역시 동구 충장로3가' '광주광역시 동구 충장로4가' '광주광역시 동구 금남로1가'
 '광주광역시 동구 금남로2가' '광주광역시 동구 금남로3가' '광주광역시 동구 금남로4가']",
2911010100,POINT (126.91522349311883 35.15401034891496),126.9152235,35.15401035,광주광역시 동구 대인동,2,29,광주광역시,29110,동구,29110101,대인동,,0,0,0,,,
2911010200,POINT (126.912337452193 35.152696827005784),126.9123375,35.15269683,광주광역시 동구 금남로5가,2,29,광주광역시,29110,동구,29110102,금남로5가,,0,0,0,,,
2911010300,POINT (126.91123823891591 35.15134421127723),126.9112382,35.15134421,광주광역시 동구 충장로5가,2,29,광주광역시,29110,동구,29110103,충장로5가,,0,0,0,,,
2911010400,POINT (126.90971263251039 35.150502406028764),126.9097126,35.15050241,광주광역시 동구 수기동,2,29,광주광역시,29110,동구,29110104,수기동,,0,0,0,,,
2911010500,POINT (126.92052039495735 35.14911662517309),126.9205204,35.14911663,광주광역시 동구 대의동,2,29,광주광역시,29110,동구,29110105,대의동,,0,0,0,,,
2911010600,POINT (126.91838854635566 35.150603762050785),126.9183885,35.15060376,광주광역시 동구 궁동,2,29,광주광역시,29110,동구,29110106,궁동,,0,0,0,,,
2911010700,POINT (126.92179131184743 35.150072518862764),126.9217913,35.15007252,광주광역시 동구 장동,2,29,광주광역시,29110,동구,29110107,장동,,0,0,0,,,
2911010800,POINT (126.92543772088958 35.15056783615001),126.9254377,35.15056784,광주광역시 동구 동명동,2,29,광주광역시,29110,동구,29110108,동명동,,0,0,0,,,
2911010900,POINT (126.92053826790365 35.15975543189931),126.9205383,35.15975543,광주광역시 동구 계림동,2,29,광주광역시,29110,동구,29110109,계림동,,0,0,0,,,
2911011000,POINT (126.9341404144003 35.15650560104397),126.9341404,35.1565056,광주광역시 동구 산수동,2,29,광주광역시,29110,동구,29110110,산수동,,0,0,0,,,
2911011100,POINT (126.94227027829022 35.148604125121764),126.9422703,35.14860413,광주광역시 동구 지산동,2,29,광주광역시,29110,동구,29110111,지산동,,0,0,0,,,
2911011200,POINT (126.92010520716411 35.144196849713225),126.9201052,35.14419685,광주광역시 동구 남동,2,29,광주광역시,29110,동구,29110112,남동,,0,0,0,,,
2911011300,POINT (126.91947818451 35.14649384045107),126.9194782,35.14649384,광주광역시 동구 광산동,2,29,광주광역시,29110,동구,29110113,광산동,,0,0,0,,,
2911011400,POINT (126.91767705157612 35.14331172221542),126.9176771,35.14331172,광주광역시 동구 금동,2,29,광주광역시,29110,동구,29110114,금동,,0,0,0,,,
2911011500,POINT (126.91249448731352 35.14761542588278),126.9124945,35.14761543,광주광역시 동구 호남동,2,29,광주광역시,29110,동구,29110115,호남동,,0,0,0,,,
2911011600,POINT (126.91483050998977 35.145485028115274),126.9148305,35.14548503,광주광역시 동구 불로동,2,29,광주광역시,29110,동구,29110116,불로동,,0,0,0,,,
2911011700,POINT (126.91555789283603 35.14730525470985),126.9155579,35.14730525,광주광역시 동구 황금동,2,29,광주광역시,29110,동구,29110117,황금동,,0,0,0,,,
2911011800,POINT (126.92968282697593 35.14216765494039),126.9296828,35.14216765,광주광역시 동구 서석동,2,29,광주광역시,29110,동구,29110118,서석동,,0,0,0,,,
2911011900,POINT (126.94552864267901 35.11740696790341),126.9455286,35.11740697,광주광역시 동구 소태동,2,29,광주광역시,29110,동구,29110119,소태동,,0,0,0,,,
2911012000,POINT (126.97799629444972 35.10503762264783),126.9779963,35.10503762,광주광역시 동구 용연동,2,29,광주광역시,29110,동구,29110120,용연동,,0,0,0,,,
2911012100,POINT (126.96577218896812 35.1278147125089),126.9657722,35.12781471,광주광역시 동구 운림동,2,29,광주광역시,29110,동구,29110121,운림동,,0,0,0,,,
2911012200,POINT (126.93150881937369 35.13666141952688),126.9315088,35.13666142,광주광역시 동구 학동,2,29,광주광역시,29110,동구,29110122,학동,,0,0,0,,,
2911012300,POINT (126.94080928171934 35.10249854473857),126.9408093,35.10249854,광주광역시 동구 월남동,2,29,광주광역시,29110,동구,29110123,월남동,,0,0,0,,,
2911012400,POINT (126.95188339170402 35.08533175266415),126.9518834,35.08533175,광주광역시 동구 선교동,2,29,광주광역시,29110,동구,29110124,선교동,,0,0,0,,,
2911012500,POINT (126.93477173392208 35.08797326347345),126.9347717,35.08797326,광주광역시 동구 내남동,2,29,광주광역시,29110,동구,29110125,내남동,,0,0,0,,,
2911012600,POINT (126.92428530805134 35.11323697521115),126.9242853,35.11323698,광주광역시 동구 용산동,2,29,광주광역시,29110,동구,29110126,용산동,,0,0,0,,,
2911012700,POINT (126.91780829152005 35.147124700008895),126.9178083,35.1471247,광주광역시 동구 충장로1가,2,29,광주광역시,29110,동구,29110127,충장로1가,,0,0,0,,,
2911012800,POINT (126.91650487676604 35.148029859868416),126.9165049,35.14802986,광주광역시 동구 충장로2가,2,29,광주광역시,29110,동구,29110128,충장로2가,,0,0,0,,,
2911012900,POINT (126.91514767573531 35.14886781748146),126.9151477,35.14886782,광주광역시 동구 충장로3가,2,29,광주광역시,29110,동구,29110129,충장로3가,,0,0,0,,,
2911013000,POINT (126.91346050479444 35.14952936244888),126.9134605,35.14952936,광주광역시 동구 충장로4가,2,29,광주광역시,29110,동구,29110130,충장로4가,,0,0,0,,,
2911013100,POINT (126.9191089847992 35.14783007770546),126.919109,35.14783008,광주광역시 동구 금남로1가,2,29,광주광역시,29110,동구,29110131,금남로1가,,0,0,0,,,
2911013200,POINT (126.91744783694696 35.14876699138972),126.9174478,35.14876699,광주광역시 동구 금남로2가,2,29,광주광역시,29110,동구,29110132,금남로2가,,0,0,0,,,
2911013300,POINT (126.91632033032514 35.14992441126384),126.9163203,35.14992441,광주광역시 동구 금남로3가,2,29,광주광역시,29110,동구,29110133,금남로3가,,0,0,0,,,
2911013400,POINT (126.91515088875718 35.15093065165655),126.9151509,35.15093065,광주광역시 동구 금남로4가,2,29,광주광역시,29110,동구,29110134,금남로4가,,0,0,0,,,
2914000000,POINT (126.85071913996504 35.13569310897551),126.8507191,35.13569311,광주광역시 서구,1,29,광주광역시,29140,서구,29140000,,,0,18,0,,"['광주광역시 서구 양동' '광주광역시 서구 농성동' '광주광역시 서구 광천동' '광주광역시 서구 유촌동' '광주광역시 서구 덕흥동'
 '광주광역시 서구 쌍촌동' '광주광역시 서구 화정동' '광주광역시 서구 치평동' '광주광역시 서구 내방동'
 '광주광역시 서구 서창동' '광주광역시 서구 세하동' '광주광역시 서구 용두동' '광주광역시 서구 풍암동'
 '광주광역시 서구 벽진동' '광주광역시 서구 금호동' '광주광역시 서구 마륵동' '광주광역시 서구 매월동'
 '광주광역시 서구 동천동']",
2914010400,POINT (126.89958555541261 35.15452298971625),126.8995856,35.15452299,광주광역시 서구 양동,2,29,광주광역시,29140,서구,29140104,양동,,0,0,0,,,
2914010600,POINT (126.8882055811192 35.15423813827605),126.8882056,35.15423814,광주광역시 서구 농성동,2,29,광주광역시,29140,서구,29140106,농성동,,0,0,0,,,
2914011500,POINT (126.88018767900827 35.16550794007634),126.8801877,35.16550794,광주광역시 서구 광천동,2,29,광주광역시,29140,서구,29140115,광천동,,0,0,0,,,
2914011600,POINT (126.85200428519697 35.16523752241257),126.8520043,35.16523752,광주광역시 서구 유촌동,2,29,광주광역시,29140,서구,29140116,유촌동,,0,0,0,,,
2914011700,POINT (126.83660578737339 35.16608883898007),126.8366058,35.16608884,광주광역시 서구 덕흥동,2,29,광주광역시,29140,서구,29140117,덕흥동,,0,0,0,,,
2914011800,POINT (126.86252581924006 35.152877322383866),126.8625258,35.15287732,광주광역시 서구 쌍촌동,2,29,광주광역시,29140,서구,29140118,쌍촌동,,0,0,0,,,
2914011900,POINT (126.87638148978105 35.14512129621119),126.8763815,35.1451213,광주광역시 서구 화정동,2,29,광주광역시,29140,서구,29140119,화정동,,0,0,0,,,
2914012000,POINT (126.84186439887193 35.1532742383889),126.8418644,35.15327424,광주광역시 서구 치평동,2,29,광주광역시,29140,서구,29140120,치평동,,0,0,0,,,
2914012100,POINT (126.87243949545996 35.1602680197476),126.8724395,35.16026802,광주광역시 서구 내방동,2,29,광주광역시,29140,서구,29140121,내방동,,0,0,0,,,
2914012500,POINT (126.82472372887499 35.10882313751194),126.8247237,35.10882314,광주광역시 서구 서창동,2,29,광주광역시,29140,서구,29140125,서창동,,0,0,0,,,
2914012600,POINT (126.83113989498676 35.12015417759663),126.8311399,35.12015418,광주광역시 서구 세하동,2,29,광주광역시,29140,서구,29140126,세하동,,0,0,0,,,
2914012700,POINT (126.81575565069745 35.099446724447226),126.8157557,35.09944672,광주광역시 서구 용두동,2,29,광주광역시,29140,서구,29140127,용두동,,0,0,0,,,
2914012800,POINT (126.87534683798378 35.125284992713404),126.8753468,35.12528499,광주광역시 서구 풍암동,2,29,광주광역시,29140,서구,29140128,풍암동,,0,0,0,,,
2914012900,POINT (126.83138923671292 35.13250896793463),126.8313892,35.13250897,광주광역시 서구 벽진동,2,29,광주광역시,29140,서구,29140129,벽진동,,0,0,0,,,
2914013000,POINT (126.8555815157858 35.13252412522286),126.8555815,35.13252413,광주광역시 서구 금호동,2,29,광주광역시,29140,서구,29140130,금호동,,0,0,0,,,
2914013100,POINT (126.84112051348308 35.142353193685736),126.8411205,35.14235319,광주광역시 서구 마륵동,2,29,광주광역시,29140,서구,29140131,마륵동,,0,0,0,,,
2914013200,POINT (126.85124648100019 35.11546844657112),126.8512465,35.11546845,광주광역시 서구 매월동,2,29,광주광역시,29140,서구,29140132,매월동,,0,0,0,,,
